"ID","Typ","Nazwa","Element nadrzędny","Cena","Nazwa atrybutu 1","Wartości atrybutu 1","Nazwa atrybutu 2","Wartości atrybutu 2","Nazwa atrybutu 3","Wartości atrybutu 3","Nazwa atrybutu 4","Wartości atrybutu 4","Nazwa atrybutu 5","Wartości atrybutu 5","Nazwa atrybutu 6","Wartości atrybutu 6","Nazwa atrybutu 7","Wartości atrybutu 7"
"","variation","Testowy produkt","id:1334","598.75","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia błysk jednostronnie","Kształt narożników","Prostokątne","Projekt","Zamawiam","Nakład","3000"
"","variation","Testowy produkt","id:1334","744.16","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia błysk jednostronnie","Kształt narożników","Prostokątne","Projekt","Zamawiam","Nakład","4000"
"","variation","Testowy produkt","id:1334","912.38","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia błysk jednostronnie","Kształt narożników","Prostokątne","Projekt","Zamawiam","Nakład","5000"
"","variation","Testowy produkt","id:1334","156.82","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat jednostronnie","Kształt narożników","Zaokrąglone","Projekt","Własny","Nakład","500"
"","variation","Testowy produkt","id:1334","185.33","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat jednostronnie","Kształt narożników","Zaokrąglone","Projekt","Własny","Nakład","1000"
"","variation","Testowy produkt","id:1334","362.1","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat jednostronnie","Kształt narożników","Zaokrąglone","Projekt","Własny","Nakład","2000"
"","variation","Testowy produkt","id:1334","513.22","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat jednostronnie","Kształt narożników","Zaokrąglone","Projekt","Własny","Nakład","3000"
"","variation","Testowy produkt","id:1334","658.63","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat jednostronnie","Kształt narożników","Zaokrąglone","Projekt","Własny","Nakład","4000"
"","variation","Testowy produkt","id:1334","826.85","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat jednostronnie","Kształt narożników","Zaokrąglone","Projekt","Własny","Nakład","5000"
"","variation","Testowy produkt","id:1334","242.35","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat jednostronnie","Kształt narożników","Zaokrąglone","Projekt","Zamawiam","Nakład","500"
"","variation","Testowy produkt","id:1334","270.86","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat jednostronnie","Kształt narożników","Zaokrąglone","Projekt","Zamawiam","Nakład","1000"
"","variation","Testowy produkt","id:1334","447.64","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat jednostronnie","Kształt narożników","Zaokrąglone","Projekt","Zamawiam","Nakład","2000"
"","variation","Testowy produkt","id:1334","598.75","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat jednostronnie","Kształt narożników","Zaokrąglone","Projekt","Zamawiam","Nakład","3000"
"","variation","Testowy produkt","id:1334","744.16","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat jednostronnie","Kształt narożników","Zaokrąglone","Projekt","Zamawiam","Nakład","4000"
"","variation","Testowy produkt","id:1334","912.38","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat jednostronnie","Kształt narożników","Zaokrąglone","Projekt","Zamawiam","Nakład","5000"
"","variation","Testowy produkt","id:1334","156.82","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat jednostronnie","Kształt narożników","Prostokątne","Projekt","Własny","Nakład","500"
"","variation","Testowy produkt","id:1334","185.33","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat jednostronnie","Kształt narożników","Prostokątne","Projekt","Własny","Nakład","1000"
"","variation","Testowy produkt","id:1334","362.1","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat jednostronnie","Kształt narożników","Prostokątne","Projekt","Własny","Nakład","2000"
"","variation","Testowy produkt","id:1334","513.22","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat jednostronnie","Kształt narożników","Prostokątne","Projekt","Własny","Nakład","3000"
"","variation","Testowy produkt","id:1334","658.63","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat jednostronnie","Kształt narożników","Prostokątne","Projekt","Własny","Nakład","4000"
"","variation","Testowy produkt","id:1334","826.85","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat jednostronnie","Kształt narożników","Prostokątne","Projekt","Własny","Nakład","5000"
"","variation","Testowy produkt","id:1334","242.35","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat jednostronnie","Kształt narożników","Prostokątne","Projekt","Zamawiam","Nakład","500"
"","variation","Testowy produkt","id:1334","270.86","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat jednostronnie","Kształt narożników","Prostokątne","Projekt","Zamawiam","Nakład","1000"
"","variation","Testowy produkt","id:1334","447.64","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat jednostronnie","Kształt narożników","Prostokątne","Projekt","Zamawiam","Nakład","2000"
"","variation","Testowy produkt","id:1334","598.75","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat jednostronnie","Kształt narożników","Prostokątne","Projekt","Zamawiam","Nakład","3000"
"","variation","Testowy produkt","id:1334","744.16","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat jednostronnie","Kształt narożników","Prostokątne","Projekt","Zamawiam","Nakład","4000"
"","variation","Testowy produkt","id:1334","912.38","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat jednostronnie","Kształt narożników","Prostokątne","Projekt","Zamawiam","Nakład","5000"
"","variation","Testowy produkt","id:1334","156.82","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia błysk dwustronnie","Kształt narożników","Zaokrąglone","Projekt","Własny","Nakład","500"
"","variation","Testowy produkt","id:1334","185.33","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia błysk dwustronnie","Kształt narożników","Zaokrąglone","Projekt","Własny","Nakład","1000"
"","variation","Testowy produkt","id:1334","362.1","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia błysk dwustronnie","Kształt narożników","Zaokrąglone","Projekt","Własny","Nakład","2000"
"","variation","Testowy produkt","id:1334","513.22","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia błysk dwustronnie","Kształt narożników","Zaokrąglone","Projekt","Własny","Nakład","3000"
"","variation","Testowy produkt","id:1334","658.63","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia błysk dwustronnie","Kształt narożników","Zaokrąglone","Projekt","Własny","Nakład","4000"
"","variation","Testowy produkt","id:1334","826.85","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia błysk dwustronnie","Kształt narożników","Zaokrąglone","Projekt","Własny","Nakład","5000"
"","variation","Testowy produkt","id:1334","242.35","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia błysk dwustronnie","Kształt narożników","Zaokrąglone","Projekt","Zamawiam","Nakład","500"
"","variation","Testowy produkt","id:1334","270.86","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia błysk dwustronnie","Kształt narożników","Zaokrąglone","Projekt","Zamawiam","Nakład","1000"
"","variation","Testowy produkt","id:1334","447.64","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia błysk dwustronnie","Kształt narożników","Zaokrąglone","Projekt","Zamawiam","Nakład","2000"
"","variation","Testowy produkt","id:1334","598.75","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia błysk dwustronnie","Kształt narożników","Zaokrąglone","Projekt","Zamawiam","Nakład","3000"
"","variation","Testowy produkt","id:1334","744.16","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia błysk dwustronnie","Kształt narożników","Zaokrąglone","Projekt","Zamawiam","Nakład","4000"
"","variation","Testowy produkt","id:1334","912.38","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia błysk dwustronnie","Kształt narożników","Zaokrąglone","Projekt","Zamawiam","Nakład","5000"
"","variation","Testowy produkt","id:1334","156.82","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia błysk dwustronnie","Kształt narożników","Prostokątne","Projekt","Własny","Nakład","500"
"","variation","Testowy produkt","id:1334","185.33","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia błysk dwustronnie","Kształt narożników","Prostokątne","Projekt","Własny","Nakład","1000"
"","variation","Testowy produkt","id:1334","362.1","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia błysk dwustronnie","Kształt narożników","Prostokątne","Projekt","Własny","Nakład","2000"
"","variation","Testowy produkt","id:1334","513.22","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia błysk dwustronnie","Kształt narożników","Prostokątne","Projekt","Własny","Nakład","3000"
"","variation","Testowy produkt","id:1334","658.63","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia błysk dwustronnie","Kształt narożników","Prostokątne","Projekt","Własny","Nakład","4000"
"","variation","Testowy produkt","id:1334","826.85","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia błysk dwustronnie","Kształt narożników","Prostokątne","Projekt","Własny","Nakład","5000"
"","variation","Testowy produkt","id:1334","242.35","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia błysk dwustronnie","Kształt narożników","Prostokątne","Projekt","Zamawiam","Nakład","500"
"","variation","Testowy produkt","id:1334","270.86","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia błysk dwustronnie","Kształt narożników","Prostokątne","Projekt","Zamawiam","Nakład","1000"
"","variation","Testowy produkt","id:1334","447.64","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia błysk dwustronnie","Kształt narożników","Prostokątne","Projekt","Zamawiam","Nakład","2000"
"","variation","Testowy produkt","id:1334","598.75","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia błysk dwustronnie","Kształt narożników","Prostokątne","Projekt","Zamawiam","Nakład","3000"
"","variation","Testowy produkt","id:1334","744.16","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia błysk dwustronnie","Kształt narożników","Prostokątne","Projekt","Zamawiam","Nakład","4000"
"","variation","Testowy produkt","id:1334","912.38","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia błysk dwustronnie","Kształt narożników","Prostokątne","Projekt","Zamawiam","Nakład","5000"
"","variation","Testowy produkt","id:1334","156.82","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat dwustronnie","Kształt narożników","Zaokrąglone","Projekt","Własny","Nakład","500"
"","variation","Testowy produkt","id:1334","185.33","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat dwustronnie","Kształt narożników","Zaokrąglone","Projekt","Własny","Nakład","1000"
"","variation","Testowy produkt","id:1334","362.1","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat dwustronnie","Kształt narożników","Zaokrąglone","Projekt","Własny","Nakład","2000"
"","variation","Testowy produkt","id:1334","513.22","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat dwustronnie","Kształt narożników","Zaokrąglone","Projekt","Własny","Nakład","3000"
"","variation","Testowy produkt","id:1334","658.63","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat dwustronnie","Kształt narożników","Zaokrąglone","Projekt","Własny","Nakład","4000"
"","variation","Testowy produkt","id:1334","826.85","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat dwustronnie","Kształt narożników","Zaokrąglone","Projekt","Własny","Nakład","5000"
"","variation","Testowy produkt","id:1334","242.35","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat dwustronnie","Kształt narożników","Zaokrąglone","Projekt","Zamawiam","Nakład","500"
"","variation","Testowy produkt","id:1334","270.86","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat dwustronnie","Kształt narożników","Zaokrąglone","Projekt","Zamawiam","Nakład","1000"
"","variation","Testowy produkt","id:1334","447.64","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat dwustronnie","Kształt narożników","Zaokrąglone","Projekt","Zamawiam","Nakład","2000"
"","variation","Testowy produkt","id:1334","598.75","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat dwustronnie","Kształt narożników","Zaokrąglone","Projekt","Zamawiam","Nakład","3000"
"","variation","Testowy produkt","id:1334","744.16","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat dwustronnie","Kształt narożników","Zaokrąglone","Projekt","Zamawiam","Nakład","4000"
"","variation","Testowy produkt","id:1334","912.38","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat dwustronnie","Kształt narożników","Zaokrąglone","Projekt","Zamawiam","Nakład","5000"
"","variation","Testowy produkt","id:1334","156.82","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat dwustronnie","Kształt narożników","Prostokątne","Projekt","Własny","Nakład","500"
"","variation","Testowy produkt","id:1334","185.33","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat dwustronnie","Kształt narożników","Prostokątne","Projekt","Własny","Nakład","1000"
"","variation","Testowy produkt","id:1334","362.1","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat dwustronnie","Kształt narożników","Prostokątne","Projekt","Własny","Nakład","2000"
"","variation","Testowy produkt","id:1334","513.22","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat dwustronnie","Kształt narożników","Prostokątne","Projekt","Własny","Nakład","3000"
"","variation","Testowy produkt","id:1334","658.63","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat dwustronnie","Kształt narożników","Prostokątne","Projekt","Własny","Nakład","4000"
"","variation","Testowy produkt","id:1334","826.85","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat dwustronnie","Kształt narożników","Prostokątne","Projekt","Własny","Nakład","5000"
"","variation","Testowy produkt","id:1334","242.35","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat dwustronnie","Kształt narożników","Prostokątne","Projekt","Zamawiam","Nakład","500"
"","variation","Testowy produkt","id:1334","270.86","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat dwustronnie","Kształt narożników","Prostokątne","Projekt","Zamawiam","Nakład","1000"
"","variation","Testowy produkt","id:1334","447.64","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat dwustronnie","Kształt narożników","Prostokątne","Projekt","Zamawiam","Nakład","2000"
"","variation","Testowy produkt","id:1334","598.75","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat dwustronnie","Kształt narożników","Prostokątne","Projekt","Zamawiam","Nakład","3000"
"","variation","Testowy produkt","id:1334","744.16","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat dwustronnie","Kształt narożników","Prostokątne","Projekt","Zamawiam","Nakład","4000"
"","variation","Testowy produkt","id:1334","912.38","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia mat dwustronnie","Kształt narożników","Prostokątne","Projekt","Zamawiam","Nakład","5000"
"","variation","Testowy produkt","id:1334","176.77","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia soft touch jednostronnie","Kształt narożników","Zaokrąglone","Projekt","Własny","Nakład","500"
"","variation","Testowy produkt","id:1334","213.84","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia soft touch jednostronnie","Kształt narożników","Zaokrąglone","Projekt","Własny","Nakład","1000"
"","variation","Testowy produkt","id:1334","427.68","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia soft touch jednostronnie","Kształt narożników","Zaokrąglone","Projekt","Własny","Nakład","2000"
"","variation","Testowy produkt","id:1334","632.97","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia soft touch jednostronnie","Kształt narożników","Zaokrąglone","Projekt","Własny","Nakład","3000"
"","variation","Testowy produkt","id:1334","841.1","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia soft touch jednostronnie","Kształt narożników","Zaokrąglone","Projekt","Własny","Nakład","4000"
"","variation","Testowy produkt","id:1334","1046.39","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia soft touch jednostronnie","Kształt narożników","Zaokrąglone","Projekt","Własny","Nakład","5000"
"","variation","Testowy produkt","id:1334","262.31","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia soft touch jednostronnie","Kształt narożników","Zaokrąglone","Projekt","Zamawiam","Nakład","500"
"","variation","Testowy produkt","id:1334","299.38","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia soft touch jednostronnie","Kształt narożników","Zaokrąglone","Projekt","Zamawiam","Nakład","1000"
"","variation","Testowy produkt","id:1334","513.22","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia soft touch jednostronnie","Kształt narożników","Zaokrąglone","Projekt","Zamawiam","Nakład","2000"
"","variation","Testowy produkt","id:1334","718.5","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia soft touch jednostronnie","Kształt narożników","Zaokrąglone","Projekt","Zamawiam","Nakład","3000"
"","variation","Testowy produkt","id:1334","926.64","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia soft touch jednostronnie","Kształt narożników","Zaokrąglone","Projekt","Zamawiam","Nakład","4000"
"","variation","Testowy produkt","id:1334","1131.93","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia soft touch jednostronnie","Kształt narożników","Zaokrąglone","Projekt","Zamawiam","Nakład","5000"
"","variation","Testowy produkt","id:1334","176.77","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia soft touch jednostronnie","Kształt narożników","Prostokątne","Projekt","Własny","Nakład","500"
"","variation","Testowy produkt","id:1334","213.84","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia soft touch jednostronnie","Kształt narożników","Prostokątne","Projekt","Własny","Nakład","1000"
"","variation","Testowy produkt","id:1334","427.68","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia soft touch jednostronnie","Kształt narożników","Prostokątne","Projekt","Własny","Nakład","2000"
"","variation","Testowy produkt","id:1334","632.97","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia soft touch jednostronnie","Kształt narożników","Prostokątne","Projekt","Własny","Nakład","3000"
"","variation","Testowy produkt","id:1334","841.1","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia soft touch jednostronnie","Kształt narożników","Prostokątne","Projekt","Własny","Nakład","4000"
"","variation","Testowy produkt","id:1334","1046.39","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia soft touch jednostronnie","Kształt narożników","Prostokątne","Projekt","Własny","Nakład","5000"
"","variation","Testowy produkt","id:1334","262.31","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia soft touch jednostronnie","Kształt narożników","Prostokątne","Projekt","Zamawiam","Nakład","500"
"","variation","Testowy produkt","id:1334","299.38","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia soft touch jednostronnie","Kształt narożników","Prostokątne","Projekt","Zamawiam","Nakład","1000"
"","variation","Testowy produkt","id:1334","513.22","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia soft touch jednostronnie","Kształt narożników","Prostokątne","Projekt","Zamawiam","Nakład","2000"
"","variation","Testowy produkt","id:1334","718.5","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia soft touch jednostronnie","Kształt narożników","Prostokątne","Projekt","Zamawiam","Nakład","3000"
"","variation","Testowy produkt","id:1334","926.64","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia soft touch jednostronnie","Kształt narożników","Prostokątne","Projekt","Zamawiam","Nakład","4000"
"","variation","Testowy produkt","id:1334","1131.93","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia soft touch jednostronnie","Kształt narożników","Prostokątne","Projekt","Zamawiam","Nakład","5000"
"","variation","Testowy produkt","id:1334","202.44","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia soft touch dwustronnie","Kształt narożników","Zaokrąglone","Projekt","Własny","Nakład","500"
"","variation","Testowy produkt","id:1334","242.35","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia soft touch dwustronnie","Kształt narożników","Zaokrąglone","Projekt","Własny","Nakład","1000"
"","variation","Testowy produkt","id:1334","476.15","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia soft touch dwustronnie","Kształt narożników","Zaokrąglone","Projekt","Własny","Nakład","2000"
"","variation","Testowy produkt","id:1334","712.8","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia soft touch dwustronnie","Kształt narożników","Zaokrąglone","Projekt","Własny","Nakład","3000"
"","variation","Testowy produkt","id:1334","946.6","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia soft touch dwustronnie","Kształt narożników","Zaokrąglone","Projekt","Własny","Nakład","4000"
"","variation","Testowy produkt","id:1334","1183.25","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia soft touch dwustronnie","Kształt narożników","Zaokrąglone","Projekt","Własny","Nakład","5000"
"","variation","Testowy produkt","id:1334","287.97","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia soft touch dwustronnie","Kształt narożników","Zaokrąglone","Projekt","Zamawiam","Nakład","500"
"","variation","Testowy produkt","id:1334","327.89","Format","85 x 55 mm","Papier","350g – kreda mat","Zadruk","4+4 (Obustronny kolorowy)","Uszlachetnienie","Folia soft touch dwustronnie","Kształt narożników","Zaokrąglone","Projekt","Zamawiam","Nakład","1000"
